ID,Market,CareTime,DateCreated,StartTime,Hours,TimeOfDay,NurseType,NurseTypeLabel,TimeAccepted,Status,StatusTime,CNA,RN,LPN,Price,SurvivalTime,NoticeGiven,DayOfWeek,DayOfWeekValue,Weekend,MarketNum,Survival/Notice Ratio,StartTimeNorm,HoursNorm,PriceNorm,NoticeGivenNorm,DayOfWeekNorm,MarketNorm
665506,PIT-1,10/12/2018 17:00,9/27/2018 8:33,17,6.5,ET,Nurse,1,,Incompleted,10/12/2018 15:36,0,38.27,26.28,-0.081907138,,15.35208333,Fri,5,0,4,0,0.739130435,0.47850149,0.55195954,0.041534369,0.666666667,0.6
665508,PIT-1,10/12/2018 17:00,9/27/2018 8:33,17,6.5,ET,Nurse,1,,Incompleted,10/12/2018 15:36,0,38.26,26.27,-0.082242457,,15.35208333,Fri,5,0,4,0,0.739130435,0.47850149,0.551688021,0.041534369,0.666666667,0.6
665510,PIT-1,10/12/2018 23:59,9/27/2018 8:33,23,7.5,NT,Nurse,1,,Incompleted,10/12/2018 23:01,0,38.23,26.24,-0.083249663,,15.64305556,Fri,5,0,4,0,1,0.499787143,0.550872453,0.042321581,0.666666667,0.6
665512,PIT-1,10/12/2018 23:59,9/27/2018 8:33,23,7.5,NT,Nurse,1,,Incompleted,10/12/2018 23:01,0,38.24,25.46,-0.096343889,,15.64305556,Fri,5,0,4,0,1,0.499787143,0.540269625,0.042321581,0.666666667,0.6
665530,PIT-1,10/13/2018 7:00,9/27/2018 8:34,7,12,DT,Nurse,1,10/7/2018 19:45,Completed,10/13/2018 18:25,0,38.25,25.21,-0.100490163,10.46597222,15.93472222,Sat,6,1,4,0.656802929,0.304347826,0.595572584,0.53691225,0.043110672,0.833333333,0.6
665532,PIT-1,10/13/2018 7:00,9/27/2018 8:34,7,8.5,DT,Nurse,1,9/27/2018 14:04,Completed,10/13/2018 14:02,0,38.28,26.29,-0.081572026,0.229166667,15.93472222,Sat,6,1,4,0.014381592,0.304347826,0.521072797,0.552230891,0.043110672,0.833333333,0.6
665988,PIT-1,10/2/2018 9:00,9/27/2018 12:13,9,6.5,DT,CNA,0,9/29/2018 2:08,Incompleted,10/2/2018 15:36,16.63,0,0,-0.031268791,1.579861111,4.865972222,Tue,2,0,4,0.324675325,0.391304348,0.47850149,0.592963086,0.013164668,0.166666667,0.6
665990,PIT-1,10/3/2018 7:00,9/27/2018 12:13,7,8.5,DT,CNA,0,9/28/2018 4:00,Completed,10/3/2018 14:37,16.57,0,0,-0.035003018,0.657638889,5.782638889,Wed,3,0,4,0.113726432,0.304347826,0.521072797,0.589939359,0.015644669,0.333333333,0.6
665992,PIT-1,10/1/2018 15:00,9/27/2018 12:18,15,8.5,ET,CNA,0,9/30/2018 12:39,Completed,10/1/2018 22:32,16.43,0,0,-0.043822276,3.014583333,4.1125,Mon,1,0,4,0.733029382,0.652173913,0.521072797,0.582798114,0.011126183,0,0.6
665994,PIT-1,10/1/2018 15:00,9/27/2018 12:18,15,8.5,ET,CNA,0,9/30/2018 14:34,Incompleted,10/1/2018 16:11,16.3,0,0,-0.052147239,3.094444444,4.1125,Mon,1,0,4,0.752448497,0.652173913,0.521072797,0.576057115,0.011126183,0,0.6
665996,PIT-1,10/2/2018 17:00,9/27/2018 12:19,17,6.5,ET,CNA,0,9/27/2018 15:37,Incompleted,10/2/2018 16:09,16.35,0,0,-0.048929664,0.1375,5.195138889,Tue,2,0,4,0.02646705,0.739130435,0.47850149,0.578662492,0.014055214,0.166666667,0.6
666000,PIT-1,10/3/2018 15:00,9/27/2018 12:23,15,8.5,ET,CNA,0,10/1/2018 9:38,Completed,10/5/2018 12:02,16.47,0,0,-0.041287189,3.885416667,6.109027778,Wed,3,0,4,0.636012277,0.652173913,0.521072797,0.584850857,0.016527699,0.333333333,0.6
666002,PIT-1,10/4/2018 15:00,9/27/2018 12:24,15,8.5,ET,CNA,0,10/3/2018 13:23,Completed,10/5/2018 13:08,16.72,0,0,-0.025717703,6.040972222,7.108333333,Thu,4,0,4,0.849843689,0.652173913,0.521072797,0.597457986,0.019231275,0.5,0.6
666004,PIT-1,10/4/2018 15:00,9/27/2018 12:24,15,8.5,ET,CNA,0,10/1/2018 9:41,Completed,10/5/2018 13:05,16.39,0,0,-0.046369738,3.886805556,7.108333333,Thu,4,0,4,0.546795623,0.652173913,0.521072797,0.580735349,0.019231275,0.5,0.6
666006,PIT-1,10/4/2018 15:00,9/27/2018 12:24,15,8.5,ET,CNA,0,10/1/2018 12:20,Completed,10/4/2018 22:30,16.23,0,0,-0.056685151,3.997222222,7.108333333,Thu,4,0,4,0.562329035,0.652173913,0.521072797,0.572382618,0.019231275,0.5,0.6
666010,PIT-1,10/5/2018 15:00,9/27/2018 12:24,15,8.5,ET,CNA,0,9/28/2018 2:13,Completed,10/6/2018 5:31,17.35,0,0,0.011527378,0.575694444,8.108333333,Fri,5,0,4,0.071000343,0.652173913,0.521072797,0.627616561,0.02193673,0.666666667,0.6
666012,PIT-1,10/5/2018 17:00,9/27/2018 12:24,17,6.5,ET,CNA,0,9/28/2018 15:06,Incompleted,10/5/2018 15:17,16.64,0,0,-0.030649038,1.1125,8.191666667,Fri,5,0,4,0.135808749,0.739130435,0.47850149,0.59346492,0.022162185,0.666666667,0.6
666020,PIT-1,10/2/2018 23:00,9/27/2018 12:25,23,4,NT,CNA,0,9/28/2018 13:24,Deleted,10/2/2018 12:49,16.62,0,0,-0.03188929,1.040972222,5.440972222,Tue,2,0,4,0.191320995,1,0.425287356,0.592460647,0.014720305,0.166666667,0.6
666024,PIT-1,10/5/2018 23:00,9/27/2018 12:27,23,4,NT,CNA,0,9/28/2018 13:25,Deleted,10/5/2018 12:56,17.21,0,0,0.003486345,1.040277778,8.439583333,Fri,5,0,4,0.123261746,1,0.425287356,0.62110547,0.022832912,0.666666667,0.6
666026,PIT-1,10/6/2018 23:00,9/27/2018 12:27,23,4,NT,CNA,0,9/28/2018 13:25,Deleted,10/5/2018 12:55,17.07,0,0,-0.004686585,1.040277778,9.439583333,Sat,6,1,4,0.110203781,1,0.425287356,0.614487578,0.025538367,0.833333333,0.6
666028,PIT-1,10/6/2018 23:00,9/27/2018 12:27,23,4,NT,CNA,0,10/3/2018 12:30,Deleted,10/5/2018 12:08,16.9,0,0,-0.014792899,6.002083333,9.439583333,Sat,6,1,4,0.635841977,1,0.425287356,0.606304161,0.025538367,0.833333333,0.6
666030,PIT-1,10/3/2018 17:00,9/27/2018 12:29,17,6.5,ET,Nurse,1,,Incompleted,10/3/2018 16:19,0,37.46,25.47,-0.109758553,,6.188194444,Wed,3,0,4,0,0.739130435,0.47850149,0.529407327,0.016741881,0.333333333,0.6
666032,PIT-1,10/7/2018 7:00,9/27/2018 12:30,7,8.5,DT,CNA,0,9/28/2018 4:11,Completed,10/7/2018 14:26,17.23,0,0,0.004643064,0.653472222,9.770833333,Sun,7,1,4,0.066879886,0.304347826,0.521072797,0.622042104,0.026434549,1,0.6
666034,PIT-1,10/7/2018 7:00,9/27/2018 12:30,7,4,DT,CNA,0,9/28/2018 7:09,Deleted,10/5/2018 9:56,16.56,0,0,-0.035628019,0.777083333,9.770833333,Sun,7,1,4,0.079530917,0.304347826,0.425287356,0.589433275,0.026434549,1,0.6
666036,PIT-1,10/7/2018 7:00,9/27/2018 12:30,7,4,DT,CNA,0,9/28/2018 10:02,Deleted,10/5/2018 12:55,16.43,0,0,-0.043822276,0.897222222,9.770833333,Sun,7,1,4,0.091826581,0.304347826,0.425287356,0.582798114,0.026434549,1,0.6
666038,PIT-1,10/7/2018 15:00,9/27/2018 12:30,15,4,ET,CNA,0,9/28/2018 21:33,Deleted,10/5/2018 9:56,17.36,0,0,0.012096774,1.377083333,10.10416667,Sun,7,1,4,0.13628866,0.652173913,0.425287356,0.628077619,0.027336367,1,0.6
666040,PIT-1,10/7/2018 15:00,9/27/2018 12:30,15,8.5,ET,CNA,0,10/6/2018 19:02,Completed,10/7/2018 22:09,16.46,0,0,-0.041919806,9.272222222,10.10416667,Sun,7,1,4,0.91766323,0.652173913,0.521072797,0.584338606,0.027336367,1,0.6
666042,PIT-1,10/7/2018 23:00,9/27/2018 12:30,23,4,NT,CNA,0,9/28/2018 13:26,Deleted,10/5/2018 12:54,17.71,0,0,0.031620553,1.038888889,10.4375,Sun,7,1,4,0.099534265,1,0.425287356,0.64388667,0.028238185,1,0.6
666044,PIT-1,10/7/2018 23:00,9/27/2018 12:30,23,4,NT,CNA,0,9/30/2018 15:58,Deleted,10/5/2018 9:57,17.05,0,0,-0.005865103,3.144444444,10.4375,Sun,7,1,4,0.301264138,1,0.425287356,0.613533293,0.028238185,1,0.6
666046,PIT-1,10/7/2018 23:00,9/27/2018 12:30,23,8.5,NT,CNA,0,9/29/2018 19:18,Completed,10/8/2018 6:26,17.11,0,0,-0.002337814,2.283333333,10.4375,Sun,7,1,4,0.218762475,1,0.521072797,0.616389456,0.028238185,1,0.6
666048,PIT-1,10/7/2018 23:59,9/27/2018 12:30,23,7.52,NT,Nurse,1,10/2/2018 0:28,Incompleted,10/7/2018 23:05,0,38.32,26.33,-0.080233654,4.498611111,10.47847222,Sun,7,1,4,0.429319372,1,0.500212857,0.553314615,0.028349034,1,0.6
666052,PIT-1,10/8/2018 7:00,9/27/2018 12:31,7,8.5,DT,CNA,0,9/28/2018 10:07,Completed,10/8/2018 14:28,16.87,0,0,-0.01659751,0.9,10.77013889,Mon,1,0,4,0.083564382,0.304347826,0.521072797,0.604842908,0.029138125,0,0.6
666054,PIT-1,10/8/2018 15:00,9/27/2018 12:31,15,8.5,ET,CNA,0,10/3/2018 13:26,Completed,10/8/2018 22:34,16.66,0,0,-0.029411765,6.038194444,11.10347222,Mon,1,0,4,0.54381137,0.652173913,0.521072797,0.594466781,0.030039943,0,0.6
666056,PIT-1,10/8/2018 15:00,9/27/2018 12:31,15,8.5,ET,CNA,0,10/1/2018 9:51,Completed,10/8/2018 22:06,16.23,0,0,-0.056685151,3.888888889,11.10347222,Mon,1,0,4,0.350240791,0.652173913,0.521072797,0.572382618,0.030039943,0,0.6
666058,PIT-1,10/8/2018 23:00,9/27/2018 12:31,23,4,NT,CNA,0,9/28/2018 13:28,Deleted,10/8/2018 9:52,16.64,0,0,-0.030649038,1.039583333,11.43680556,Mon,1,0,4,0.090898051,1,0.425287356,0.59346492,0.030941761,0,0.6
666060,PIT-1,10/8/2018 23:59,9/27/2018 12:31,23,7.52,NT,Nurse,1,10/2/2018 0:30,Incompleted,10/8/2018 23:04,0,37.29,25.3,-0.115786959,4.499305556,11.47777778,Mon,1,0,4,0.392001452,1,0.500212857,0.524525927,0.03105261,0,0.6
666062,PIT-1,10/9/2018 8:30,9/27/2018 12:32,8,7,DT,CNA,0,9/28/2018 10:08,Incompleted,10/9/2018 9:12,16.56,0,0,-0.035628019,0.9,11.83194444,Tue,2,0,4,0.076065266,0.347826087,0.489144317,0.589433275,0.032010792,0.166666667,0.6
666064,PIT-1,10/9/2018 7:00,9/27/2018 12:32,7,8.5,DT,CNA,0,10/2/2018 12:55,Completed,10/9/2018 14:20,16.1,0,0,-0.065217391,5.015972222,11.76944444,Tue,2,0,4,0.426185981,0.304347826,0.521072797,0.565473781,0.031841701,0.166666667,0.6
666066,PIT-1,10/9/2018 23:59,9/27/2018 12:32,23,7.52,NT,CNA,0,9/28/2018 13:28,Incompleted,10/9/2018 23:06,16.64,0,0,-0.030649038,1.038888889,12.47708333,Tue,2,0,4,0.083263761,1,0.500212857,0.59346492,0.033756186,0.166666667,0.6
666068,PIT-1,10/9/2018 23:00,9/27/2018 12:32,23,8.5,NT,CNA,0,10/1/2018 9:52,Completed,10/10/2018 6:27,16.4,0,0,-0.045731707,3.888888889,12.43611111,Tue,2,0,4,0.312709404,1,0.521072797,0.581251984,0.033645337,0.166666667,0.6
666070,PIT-1,10/9/2018 23:59,9/27/2018 12:32,23,7.52,NT,Nurse,1,10/2/2018 0:29,Incompleted,10/9/2018 23:06,0,37.43,25.44,-0.110817651,4.497916667,12.47708333,Tue,2,0,4,0.36049424,1,0.500212857,0.528549741,0.033756186,0.166666667,0.6
666072,PIT-1,10/10/2018 7:00,9/27/2018 12:33,7,8.5,DT,CNA,0,9/30/2018 21:23,Completed,10/12/2018 6:53,16.76,0,0,-0.02326969,3.368055556,12.76875,Wed,3,0,4,0.263773318,0.304347826,0.521072797,0.599440223,0.034545277,0.333333333,0.6
666074,PIT-1,10/10/2018 7:00,9/27/2018 12:33,7,4,DT,CNA,0,10/3/2018 13:24,Deleted,10/9/2018 19:22,16.25,0,0,-0.055384615,6.035416667,12.76875,Wed,3,0,4,0.472670909,0.304347826,0.425287356,0.573435705,0.034545277,0.333333333,0.6
666076,PIT-1,10/10/2018 15:00,9/27/2018 12:33,15,4,ET,CNA,0,10/1/2018 4:56,Deleted,10/10/2018 11:32,16.52,0,0,-0.038135593,3.682638889,13.10208333,Wed,3,0,4,0.281072773,0.652173913,0.425287356,0.587402809,0.035447095,0.333333333,0.6
666078,PIT-1,10/10/2018 15:00,9/27/2018 12:33,15,4,ET,CNA,0,10/6/2018 10:06,Deleted,10/10/2018 8:09,16.02,0,0,-0.070536829,8.897916667,13.10208333,Wed,3,0,4,0.679122277,0.652173913,0.425287356,0.561166456,0.035447095,0.333333333,0.6
666080,PIT-1,10/10/2018 23:00,9/27/2018 12:33,23,4,NT,CNA,0,9/28/2018 13:29,Deleted,10/10/2018 13:06,16.53,0,0,-0.037507562,1.038888889,13.43541667,Wed,3,0,4,0.07732465,1,0.425287356,0.587911346,0.036348914,0.333333333,0.6
666082,PIT-1,10/10/2018 23:00,9/27/2018 12:33,23,8.5,NT,Nurse,1,10/2/2018 0:31,Deleted,10/10/2018 14:39,0,37.31,25.32,-0.115074337,4.498611111,13.43541667,Wed,3,0,4,0.334832274,1,0.521072797,0.525102961,0.036348914,0.333333333,0.6
666084,PIT-1,10/11/2018 7:00,9/27/2018 12:34,7,8.5,DT,CNA,0,9/30/2018 21:26,Completed,10/11/2018 15:01,16.76,0,0,-0.02326969,3.369444444,13.76805556,Thu,4,0,4,0.244729143,0.304347826,0.521072797,0.599440223,0.037248853,0.5,0.6
666086,PIT-1,10/11/2018 7:00,9/27/2018 12:34,7,9.5,DT,CNA,0,10/3/2018 7:43,Completed,10/11/2018 15:08,16.36,0,0,-0.048288509,5.797916667,13.76805556,Thu,4,0,4,0.421113689,0.304347826,0.54235845,0.579181657,0.037248853,0.5,0.6
666088,PIT-1,10/11/2018 17:00,9/27/2018 12:34,17,6.5,ET,CNA,0,9/28/2018 7:47,Incompleted,10/11/2018 16:12,16.46,0,0,-0.041919806,0.800694444,14.18472222,Thu,4,0,4,0.056447665,0.739130435,0.47850149,0.584338606,0.038376126,0.5,0.6
666090,PIT-1,10/11/2018 15:00,9/27/2018 12:34,15,8.5,ET,CNA,0,10/5/2018 20:06,Completed,10/12/2018 14:24,16.19,0,0,-0.059295862,8.313888889,14.10138889,Thu,4,0,4,0.589579435,0.652173913,0.521072797,0.570268639,0.038150671,0.5,0.6
666092,PIT-1,10/11/2018 23:00,9/27/2018 12:34,23,8.5,NT,CNA,0,10/5/2018 10:05,Completed,10/12/2018 6:05,16.33,0,0,-0.050214329,7.896527778,14.43472222,Thu,4,0,4,0.5470509,1,0.521072797,0.577622257,0.03905249,0.5,0.6
666096,PIT-1,10/12/2018 7:00,9/27/2018 12:35,7,8.5,DT,CNA,0,9/29/2018 9:45,Completed,10/12/2018 14:15,16.61,0,0,-0.032510536,1.881944444,14.76736111,Fri,5,0,4,0.127439454,0.304347826,0.521072797,0.591957604,0.039952429,0.666666667,0.6
666098,PIT-1,10/12/2018 15:00,9/27/2018 12:35,15,8,ET,CNA,0,9/28/2018 2:29,Incompleted,10/12/2018 14:31,17.38,0,0,0.013233602,0.579166667,15.10069444,Fri,5,0,4,0.038353645,0.652173913,0.51042997,0.628998147,0.040854247,0.666666667,0.6
666100,PIT-1,10/12/2018 15:00,9/27/2018 12:35,15,8.5,ET,CNA,0,10/2/2018 15:04,Completed,10/12/2018 22:28,16.47,0,0,-0.041287189,5.103472222,15.10069444,Fri,5,0,4,0.33796275,0.652173913,0.521072797,0.584850857,0.040854247,0.666666667,0.6
666102,PIT-1,10/12/2018 23:00,9/27/2018 12:35,23,8.5,NT,CNA,0,10/1/2018 19:01,Deleted,10/12/2018 19:49,17.46,0,0,0.017754868,4.268055556,15.43402778,Fri,5,0,4,0.276535433,1,0.521072797,0.632659165,0.041756066,0.666666667,0.6
666104,PIT-1,10/12/2018 23:00,9/27/2018 12:35,23,8.5,NT,CNA,0,10/9/2018 0:12,Deleted,10/12/2018 19:49,16.68,0,0,-0.028177458,11.48402778,15.43402778,Fri,5,0,4,0.744071991,1,0.521072797,0.595466241,0.041756066,0.666666667,0.6
666106,PIT-1,10/12/2018 17:00,9/27/2018 12:35,17,6.5,ET,Nurse,1,,Incompleted,10/12/2018 15:36,0,38.3,26.31,-0.080902426,,15.18402778,Fri,5,0,4,0,0.739130435,0.47850149,0.552773089,0.041079702,0.666666667,0.6
666108,PIT-1,10/12/2018 23:00,9/27/2018 12:35,23,8.5,NT,Nurse,1,,Deleted,10/12/2018 19:49,0,38.26,26.27,-0.082242457,15.30138889,15.43402778,Fri,5,0,4,0.991406074,1,0.521072797,0.551688021,0.041756066,0.666666667,0.6
666114,PIT-1,10/13/2018 7:00,9/27/2018 12:36,7,8.5,DT,CNA,0,9/28/2018 4:07,Completed,10/13/2018 14:13,17.43,0,0,0.016064257,0.646527778,15.76666667,Sat,6,1,4,0.04100599,0.304347826,0.521072797,0.631290222,0.042656005,0.833333333,0.6
666116,PIT-1,10/13/2018 7:00,9/27/2018 12:36,7,8.5,DT,CNA,0,10/4/2018 22:15,Completed,10/13/2018 14:44,16.67,0,0,-0.028794241,7.402083333,15.76666667,Sat,6,1,4,0.469476744,0.304347826,0.521072797,0.594966811,0.042656005,0.833333333,0.6
666118,PIT-1,10/13/2018 15:00,9/27/2018 12:36,15,4,ET,CNA,0,10/2/2018 15:04,Deleted,10/11/2018 12:39,17.37,0,0,0.012665515,5.102777778,16.1,Sat,6,1,4,0.316942719,0.652173913,0.425287356,0.628538148,0.043557823,0.833333333,0.6
666126,PIT-1,10/14/2018 7:00,9/27/2018 12:37,7,8.5,DT,CNA,0,9/28/2018 11:42,Completed,10/14/2018 14:23,17.24,0,0,0.005220418,0.961805556,16.76597222,Sun,7,1,4,0.057366524,0.304347826,0.521072797,0.622509606,0.045359581,1,0.6
666128,PIT-1,10/14/2018 15:00,9/27/2018 12:37,15,8.5,ET,CNA,0,10/6/2018 10:18,Completed,10/14/2018 18:33,17.38,0,0,0.013233602,8.903472222,17.09930556,Sun,7,1,4,0.520692036,0.652173913,0.521072797,0.628998147,0.0462614,1,0.6
666130,PIT-1,10/14/2018 15:00,9/27/2018 12:37,15,8.5,ET,CNA,0,10/2/2018 15:05,Completed,10/14/2018 22:50,16.39,0,0,-0.046369738,5.102777778,17.09930556,Sun,7,1,4,0.298420176,0.652173913,0.521072797,0.580735349,0.0462614,1,0.6
666132,PIT-1,10/14/2018 23:00,9/27/2018 12:37,23,8.5,NT,CNA,0,9/27/2018 20:18,Completed,10/16/2018 6:39,17.69,0,0,0.030525721,0.320138889,17.43263889,Sun,7,1,4,0.018364339,1,0.521072797,0.643000148,0.047163218,1,0.6
666134,PIT-1,10/14/2018 23:00,9/27/2018 12:37,23,8.5,NT,Nurse,1,,Deleted,10/11/2018 12:39,0,38.26,26.27,-0.082242457,14.00138889,17.43263889,Sun,7,1,4,0.803170936,1,0.521072797,0.551688021,0.047163218,1,0.6
666150,PIT-1,10/15/2018 7:00,9/27/2018 12:38,7,8.5,DT,CNA,0,10/11/2018 14:20,Incompleted,10/21/2018 11:33,16.79,0,0,-0.021441334,14.07083333,17.76527778,Mon,1,0,4,0.792041279,0.304347826,0.521072797,0.600920703,0.048063157,0,0.6
666152,PIT-1,10/15/2018 9:00,9/27/2018 12:38,9,6.5,DT,CNA,0,10/3/2018 10:49,Incompleted,10/15/2018 10:29,16.35,0,0,-0.048929664,5.924305556,17.84861111,Mon,1,0,4,0.331919695,0.391304348,0.47850149,0.578662492,0.048288612,0,0.6
666154,PIT-1,10/15/2018 17:00,9/27/2018 12:38,17,6.5,ET,CNA,0,10/9/2018 6:45,Incompleted,10/15/2018 15:51,16.44,0,0,-0.043187348,11.75486111,18.18194444,Mon,1,0,4,0.646512872,0.739130435,0.47850149,0.583312236,0.04919043,0,0.6
666156,PIT-1,10/15/2018 17:00,9/27/2018 12:38,17,6.5,ET,CNA,0,10/10/2018 22:47,Incompleted,10/15/2018 15:51,16.14,0,0,-0.062577447,13.42291667,18.18194444,Mon,1,0,4,0.73825529,0.739130435,0.47850149,0.567611431,0.04919043,0,0.6
666158,PIT-1,10/15/2018 15:00,9/27/2018 12:38,15,8.5,ET,CNA,0,10/10/2018 15:46,Completed,10/15/2018 22:30,16.21,0,0,-0.057988896,13.13055556,18.09861111,Mon,1,0,4,0.725500729,0.652173913,0.521072797,0.571326932,0.048964976,0,0.6
666160,PIT-1,10/15/2018 23:00,9/27/2018 12:38,23,8.5,NT,CNA,0,9/27/2018 20:19,Completed,10/16/2018 6:28,16.61,0,0,-0.032510536,0.320138889,18.43194444,Mon,1,0,4,0.017368699,1,0.521072797,0.591957604,0.049866794,0,0.6
666162,PIT-1,10/15/2018 23:00,9/27/2018 12:38,23,8.5,NT,CNA,0,9/28/2018 13:30,Deleted,10/11/2018 9:31,16.24,0,0,-0.056034483,1.036111111,18.43194444,Mon,1,0,4,0.056212795,1,0.521072797,0.572909485,0.049866794,0,0.6
666164,PIT-1,10/15/2018 15:00,9/27/2018 12:38,15,8.5,ET,Nurse,1,10/4/2018 7:26,Deleted,10/11/2018 9:31,0,37.52,25.53,-0.107646404,6.783333333,18.09861111,Mon,1,0,4,0.374798557,0.652173913,0.521072797,0.531117604,0.048964976,0,0.6
666174,PIT-1,10/16/2018 9:00,9/27/2018 12:39,9,6.5,DT,CNA,0,9/30/2018 21:35,Deleted,10/16/2018 7:48,16.55,0,0,-0.036253776,3.372222222,18.84791667,Tue,2,0,4,0.178917505,0.391304348,0.47850149,0.588926579,0.050992188,0.166666667,0.6
666176,PIT-1,10/16/2018 7:00,9/27/2018 12:39,7,8.5,DT,CNA,0,10/15/2018 7:59,Completed,10/16/2018 14:31,15.98,0,0,-0.073216521,17.80555556,18.76458333,Tue,2,0,4,0.948891603,0.304347826,0.521072797,0.55899662,0.050766733,0.166666667,0.6
666178,PIT-1,10/16/2018 23:00,9/27/2018 12:39,23,4,NT,CNA,0,10/10/2018 18:01,Deleted,10/16/2018 14:15,16.53,0,0,-0.037507562,13.22361111,19.43125,Tue,2,0,4,0.680533219,1,0.425287356,0.587911346,0.05257037,0.166666667,0.6
666180,PIT-1,10/16/2018 23:00,9/27/2018 12:39,23,4,NT,CNA,0,10/11/2018 14:23,Deleted,10/16/2018 7:51,16.49,0,0,-0.040024257,14.07222222,19.43125,Tue,2,0,4,0.724205711,1,0.425287356,0.585873495,0.05257037,0.166666667,0.6
666182,PIT-1,10/16/2018 23:00,9/27/2018 12:39,23,8.5,NT,CNA,0,10/10/2018 9:43,Completed,10/17/2018 6:36,16.56,0,0,-0.035628019,12.87777778,19.43125,Tue,2,0,4,0.662735428,1,0.521072797,0.589433275,0.05257037,0.166666667,0.6
666184,PIT-1,10/16/2018 15:00,9/27/2018 12:39,15,8.5,ET,Nurse,1,10/4/2018 7:28,Deleted,10/11/2018 12:40,0,37.49,25.49,-0.108877513,6.784027778,19.09791667,Tue,2,0,4,0.355223446,0.652173913,0.521072797,0.530120735,0.051668552,0.166666667,0.6
666206,PIT-1,10/17/2018 7:00,9/27/2018 12:40,7,8,DT,CNA,0,9/30/2018 21:39,Completed,10/17/2018 14:39,16.57,0,0,-0.035003018,3.374305556,19.76388889,Wed,3,0,4,0.17073085,0.304347826,0.51042997,0.589939359,0.05347031,0.333333333,0.6
666208,PIT-1,10/17/2018 7:00,9/27/2018 12:40,7,8.5,DT,CNA,0,10/3/2018 10:50,Completed,10/17/2018 14:20,16.25,0,0,-0.055384615,5.923611111,19.76388889,Wed,3,0,4,0.299718904,0.304347826,0.521072797,0.573435705,0.05347031,0.333333333,0.6
666210,PIT-1,10/17/2018 17:00,9/27/2018 12:40,17,6.5,ET,CNA,0,10/9/2018 6:44,Deleted,10/17/2018 14:51,16.44,0,0,-0.043187348,11.75277778,20.18055556,Wed,3,0,4,0.58238128,0.739130435,0.47850149,0.583312236,0.054597582,0.333333333,0.6
666212,PIT-1,10/17/2018 15:00,9/27/2018 12:40,15,4,ET,CNA,0,10/10/2018 7:07,Deleted,10/17/2018 10:52,16.16,0,0,-0.061262376,12.76875,20.09722222,Wed,3,0,4,0.635348998,0.652173913,0.425287356,0.568676287,0.054372128,0.333333333,0.6
666214,PIT-1,10/17/2018 23:00,9/27/2018 12:40,23,4,NT,CNA,0,9/27/2018 20:21,Deleted,10/17/2018 13:35,16.54,0,0,-0.03688029,0.320138889,20.43055556,Wed,3,0,4,0.015669613,1,0.425287356,0.588419269,0.055273946,0.333333333,0.6
666216,PIT-1,10/17/2018 17:00,9/27/2018 12:40,17,6.5,ET,Nurse,1,10/4/2018 7:29,Deleted,10/17/2018 14:51,0,37.47,25.48,-0.109405969,6.784027778,20.18055556,Wed,3,0,4,0.336166552,0.739130435,0.47850149,0.529692826,0.054597582,0.333333333,0.6
666246,PIT-1,10/18/2018 7:00,9/27/2018 12:41,7,4,DT,CNA,0,10/17/2018 16:44,Deleted,10/29/2018 14:02,16.66,0,0,-0.029411765,20.16875,20.76319444,Thu,4,0,4,0.97137028,0.304347826,0.425287356,0.594466781,0.056173886,0.5,0.6
666248,PIT-1,10/18/2018 15:00,9/27/2018 12:41,15,8.5,ET,CNA,0,10/11/2018 12:43,Completed,10/18/2018 22:33,16.55,0,0,-0.036253776,14.00138889,21.09652778,Thu,4,0,4,0.663682149,0.652173913,0.521072797,0.588926579,0.057075704,0.5,0.6
666250,PIT-1,10/18/2018 15:00,9/27/2018 12:41,15,8.5,ET,CNA,0,10/11/2018 14:08,Completed,10/18/2018 22:14,16.09,0,0,-0.065879428,14.06041667,21.09652778,Thu,4,0,4,0.666480134,0.652173913,0.521072797,0.564937707,0.057075704,0.5,0.6
666252,PIT-1,10/18/2018 15:00,9/27/2018 12:41,15,8.5,ET,CNA,0,10/11/2018 13:09,Completed,10/18/2018 22:37,16.11,0,0,-0.064556176,14.01944444,21.09652778,Thu,4,0,4,0.664538003,0.652173913,0.521072797,0.566009188,0.057075704,0.5,0.6
666254,PIT-1,10/18/2018 15:00,9/27/2018 12:41,15,8.5,ET,CNA,0,10/12/2018 19:05,Completed,10/18/2018 22:31,16.13,0,0,-0.063236206,15.26666667,21.09652778,Thu,4,0,4,0.72365779,0.652173913,0.521072797,0.567078012,0.057075704,0.5,0.6
666256,PIT-1,10/18/2018 23:00,9/27/2018 12:41,23,8.5,NT,CNA,0,9/27/2018 20:20,Completed,10/19/2018 6:37,16.66,0,0,-0.029411765,0.31875,21.42986111,Thu,4,0,4,0.014874105,1,0.521072797,0.594466781,0.057977522,0.5,0.6
666258,PIT-1,10/18/2018 15:00,9/27/2018 12:41,15,8.5,ET,Nurse,1,10/4/2018 7:30,Deleted,10/11/2018 12:41,0,37.4,25.43,-0.111524841,6.784027778,21.09652778,Thu,4,0,4,0.321570822,0.652173913,0.521072797,0.527977105,0.057075704,0.5,0.6
666272,PIT-1,10/19/2018 17:00,9/27/2018 12:42,17,6.5,ET,CNA,0,10/4/2018 17:42,Incompleted,10/19/2018 15:51,17.43,0,0,0.016064257,7.208333333,22.17916667,Fri,5,0,4,0.325004697,0.739130435,0.47850149,0.631290222,0.060004735,0.666666667,0.6
