ID,Market,CareTime,DateCreated,StartTime,Hours,TimeOfDay,NurseType,NurseTypeLabel,TimeAccepted,Status,StatusTime,CNA,RN,LPN,Price,SurvivalTime,NoticeGiven,DayOfWeek,DayOfWeekValue,Weekend,MarketNum,Survival/Notice Ratio,StartTimeNorm,HoursNorm,PriceNorm,NoticeGivenNorm,DayOfWeekNorm,MarketNorm
669478,PHL-1,10/5/2018 15:00,9/29/2018 4:02,15,8,ET,Nurse,1,,Deleted,9/30/2018 23:30,0,36.63,27.93,-0.081739556,1.811111111,6.456944444,Fri,5,0,3,0.280490428,0.652173913,0.51042997,0.552095237,0.017468972,0.666666667,0.4
669492,PHL-2,10/6/2018 7:00,9/29/2018 4:02,7,8,DT,CNA,0,,Deleted,10/3/2018 23:30,16.57,0,0,-0.035003018,4.811111111,7.123611111,Sat,6,1,3,0.675375317,0.304347826,0.51042997,0.589939359,0.019272608,0.833333333,0.4
669496,PHL-1,10/6/2018 15:00,9/29/2018 4:02,15,8,ET,CNA,0,,Deleted,9/30/2018 4:02,15.16,0,0,-0.131266491,1,7.456944444,Sat,6,1,3,0.134103185,0.652173913,0.51042997,0.511991638,0.020174427,0.833333333,0.4
669510,PHL-1,10/6/2018 23:00,9/29/2018 4:03,23,8,NT,Nurse,1,,Deleted,10/3/2018 23:30,0,36.12,31.99,-0.025357594,4.810416667,7.789583333,Sat,6,1,3,0.617544798,1,0.51042997,0.597749578,0.021074366,0.833333333,0.4
669544,PHL-1,10/6/2018 15:00,9/29/2018 4:03,15,8,ET,CNA,0,10/6/2018 8:09,Deleted,10/6/2018 8:37,15.31,0,0,-0.120182887,7.170833333,7.45625,Sat,6,1,3,0.961721151,0.652173913,0.51042997,0.520966399,0.020172548,0.833333333,0.4
669548,PHL-1,10/6/2018 7:00,9/29/2018 4:03,7,8,DT,CNA,0,10/2/2018 9:03,Deleted,10/4/2018 13:01,16.74,0,0,-0.024492234,3.208333333,7.122916667,Sat,6,1,3,0.450424101,0.304347826,0.51042997,0.598450288,0.01927073,0.833333333,0.4
669562,PHL-1,10/6/2018 15:00,9/29/2018 4:03,15,8,ET,CNA,0,9/29/2018 5:40,Deleted,9/29/2018 21:44,16.05,0,0,-0.068535826,0.067361111,7.45625,Sat,6,1,3,0.009034181,0.652173913,0.51042997,0.562786734,0.020172548,0.833333333,0.4
669794,PHL-2,10/14/2018 15:00,9/30/2018 4:00,15,8,ET,Nurse,1,10/1/2018 10:18,Deleted,10/2/2018 4:03,0,36.37,33.02,-0.006443374,1.2625,14.45833333,Sun,7,1,3,0.087319885,0.652173913,0.51042997,0.613065048,0.039116368,1,0.4
669802,PHL-1,10/14/2018 7:00,9/30/2018 4:00,7,8,DT,CNA,0,10/1/2018 18:13,Deleted,10/8/2018 6:43,15.67,0,0,-0.09444799,1.592361111,14.125,Sun,7,1,3,0.11273353,0.304347826,0.51042997,0.541804797,0.03821455,1,0.4
669804,PHL-1,10/14/2018 7:00,9/30/2018 4:00,7,8,DT,CNA,0,10/2/2018 17:49,Deleted,10/8/2018 6:43,15.59,0,0,-0.100064144,2.575694444,14.125,Sun,7,1,3,0.182350049,0.304347826,0.51042997,0.537257211,0.03821455,1,0.4
669806,PHL-1,10/14/2018 15:00,9/30/2018 4:00,15,8,ET,CNA,0,10/2/2018 17:49,Deleted,10/8/2018 6:43,15.86,0,0,-0.081336696,2.575694444,14.45833333,Sun,7,1,3,0.178146013,0.652173913,0.51042997,0.552421446,0.039116368,1,0.4
669808,PHL-1,10/14/2018 15:00,9/30/2018 4:01,15,8,ET,Nurse,1,9/30/2018 11:31,Deleted,10/12/2018 16:27,0,36.72,29.86,-0.048920182,0.3125,14.45763889,Sun,7,1,3,0.021614871,0.652173913,0.51042997,0.57867017,0.03911449,1,0.4
669822,PHL-1,10/14/2018 15:00,9/30/2018 4:01,15,8,ET,CNA,0,,Deleted,10/1/2018 16:43,16.15,0,0,-0.061919505,1.529166667,14.45763889,Sun,7,1,3,0.105768769,0.652173913,0.51042997,0.568144188,0.03911449,1,0.4
669858,PHL-1,10/6/2018 7:00,9/30/2018 4:01,7,8,DT,CNA,0,9/30/2018 5:50,Deleted,10/3/2018 15:37,15.55,0,0,-0.102893891,0.075694444,6.124305556,Sat,6,1,3,0.012359678,0.304347826,0.51042997,0.534965871,0.016569032,0.833333333,0.4
669860,PHL-1,10/13/2018 7:00,9/30/2018 4:01,7,8,DT,CNA,0,9/30/2018 12:40,Deleted,10/12/2018 16:45,15.5,0,0,-0.106451613,0.360416667,13.12430556,Sat,6,1,3,0.02746177,0.304347826,0.51042997,0.532085066,0.035507216,0.833333333,0.4
669862,PHL-1,10/14/2018 7:00,9/30/2018 4:01,7,8,DT,CNA,0,9/30/2018 5:20,Deleted,10/13/2018 12:06,15.68,0,0,-0.09375,0.054861111,14.12430556,Sun,7,1,3,0.003884163,0.304347826,0.51042997,0.542369983,0.038212671,1,0.4
669864,PHL-1,10/14/2018 15:00,9/30/2018 4:01,15,8,ET,CNA,0,9/30/2018 5:53,Deleted,10/11/2018 10:17,15.52,0,0,-0.105025773,0.077777778,14.45763889,Sun,7,1,3,0.005379701,0.652173913,0.51042997,0.533239616,0.03911449,1,0.4
669866,PHL-2,10/14/2018 15:00,9/30/2018 4:01,15,8,ET,Nurse,1,,Deleted,10/8/2018 4:02,0,38.05,28.57,-0.048290389,8.000694444,14.45763889,Sun,7,1,3,0.553388731,0.652173913,0.51042997,0.579180135,0.03911449,1,0.4
669886,PHL-1,10/14/2018 15:00,9/30/2018 4:02,15,8,ET,Nurse,1,,Deleted,9/30/2018 23:30,0,35.9,27.87,-0.095140438,0.811111111,14.45694444,Sun,7,1,3,0.056105294,0.652173913,0.51042997,0.541244099,0.039112611,1,0.4
669888,PHL-1,10/14/2018 23:00,9/30/2018 4:02,23,8,NT,CNA,0,9/30/2018 5:19,Deleted,10/13/2018 20:30,16.08,0,0,-0.066542289,0.053472222,14.79027778,Sun,7,1,3,0.003615363,1,0.51042997,0.564400967,0.040014429,1,0.4
669906,PHL-1,10/3/2018 15:00,9/30/2018 4:02,15,8,ET,CNA,0,,Deleted,9/30/2018 23:30,15.85,0,0,-0.082018927,0.811111111,3.456944444,Wed,3,0,3,0.234632382,0.652173913,0.51042997,0.551869021,0.009352607,0.333333333,0.4
669908,PHL-1,10/4/2018 15:00,9/30/2018 4:02,15,8,ET,CNA,0,,Deleted,10/1/2018 10:00,15.87,0,0,-0.080655325,1.248611111,4.456944444,Thu,4,0,3,0.280149579,0.652173913,0.51042997,0.552973174,0.012058062,0.5,0.4
669936,PHL-1,10/6/2018 15:00,9/30/2018 4:02,15,8,ET,CNA,0,,Deleted,10/1/2018 10:13,16.13,0,0,-0.063236206,1.257638889,6.456944444,Sat,6,1,3,0.19477307,0.652173913,0.51042997,0.567078012,0.017468972,0.833333333,0.4
669938,PHL-1,10/6/2018 15:00,9/30/2018 4:02,15,8,ET,CNA,0,,Deleted,10/1/2018 10:13,15.88,0,0,-0.079974811,1.257638889,6.456944444,Sat,6,1,3,0.19477307,0.652173913,0.51042997,0.553524209,0.017468972,0.833333333,0.4
669966,PHL-1,10/7/2018 15:00,9/30/2018 4:03,15,8,ET,CNA,0,,Deleted,10/1/2018 4:02,15.2,0,0,-0.128289474,0.999305556,7.45625,Sun,7,1,3,0.134022539,0.652173913,0.51042997,0.514402227,0.020172548,1,0.4
669968,PHL-1,10/7/2018 15:00,9/30/2018 4:03,15,8,ET,Nurse,1,,Deleted,10/1/2018 4:02,0,36.78,29.92,-0.04703307,0.999305556,7.45625,Sun,7,1,3,0.134022539,0.652173913,0.51042997,0.580198227,0.020172548,1,0.4
669986,PHL-1,10/7/2018 15:00,9/30/2018 4:03,15,8,ET,CNA,0,,Deleted,10/1/2018 10:15,16.19,0,0,-0.059295862,1.258333333,7.45625,Sun,7,1,3,0.168762224,0.652173913,0.51042997,0.570268639,0.020172548,1,0.4
669988,PHL-1,10/7/2018 15:00,9/30/2018 4:03,15,8,ET,CNA,0,,Deleted,10/1/2018 10:15,16.24,0,0,-0.056034483,1.258333333,7.45625,Sun,7,1,3,0.168762224,0.652173913,0.51042997,0.572909485,0.020172548,1,0.4
670026,PHL-1,10/7/2018 7:00,9/30/2018 4:03,7,8,DT,CNA,0,9/30/2018 9:04,Deleted,10/3/2018 15:40,15.71,0,0,-0.091661362,0.209027778,7.122916667,Sun,7,1,3,0.029345813,0.304347826,0.51042997,0.544061222,0.01927073,1,0.4
670028,PHL-1,10/7/2018 7:00,9/30/2018 4:03,7,8,DT,CNA,0,9/30/2018 5:19,Deleted,10/3/2018 15:39,15.82,0,0,-0.084070796,0.052777778,7.122916667,Sun,7,1,3,0.007409574,0.304347826,0.51042997,0.550207555,0.01927073,1,0.4
670030,PHL-1,10/7/2018 15:00,9/30/2018 4:03,15,8,ET,CNA,0,9/30/2018 5:52,Deleted,10/3/2018 15:40,15.4,0,0,-0.113636364,0.075694444,7.45625,Sun,7,1,3,0.010151811,0.652173913,0.51042997,0.526267335,0.020172548,1,0.4
670032,PHL-1,10/7/2018 15:00,9/30/2018 4:03,15,8,ET,CNA,0,9/30/2018 9:05,Deleted,10/7/2018 7:49,15.36,0,0,-0.116536458,0.209722222,7.45625,Sun,7,1,3,0.028127037,0.652173913,0.51042997,0.523919033,0.020172548,1,0.4
670034,PHL-2,10/7/2018 15:00,9/30/2018 4:03,15,8,ET,Nurse,1,,Deleted,10/4/2018 23:30,0,38.02,28.54,-0.049235363,4.810416667,7.45625,Sun,7,1,3,0.645152277,0.652173913,0.51042997,0.578414958,0.020172548,1,0.4
670058,PHL-1,10/7/2018 23:00,9/30/2018 4:04,23,8,NT,CNA,0,9/30/2018 4:20,Deleted,10/4/2018 23:30,16.2,0,0,-0.058641975,0.011111111,7.788888889,Sun,7,1,3,0.001426534,1,0.51042997,0.570798113,0.021072487,1,0.4
670102,PHL-2,10/1/2018 17:00,9/30/2018 8:39,17,6,ET,Nurse,1,,Incompleted,10/1/2018 16:11,0,38,32.9,0.014991456,,1.347916667,Mon,1,0,3,0,0.739130435,0.467858663,0.630421539,0.003646728,0,0.4
670104,PHL-2,10/5/2018 17:00,9/30/2018 8:41,17,6,ET,Nurse,1,,Incompleted,10/5/2018 15:17,0,37.63,33.77,0.021889275,,5.346527778,Fri,5,0,3,0,0.739130435,0.467858663,0.636006932,0.01446479,0.666666667,0.4
670194,PHL-1,10/1/2018 7:00,9/30/2018 15:16,7,8,DT,CNA,0,9/30/2018 16:42,Completed,10/15/2018 13:15,16,0,0,-0.071875,0.059722222,0.655555556,Mon,1,0,3,0.091101695,0.304347826,0.51042997,0.560082894,0.001773576,0,0.4
670196,PHL-1,10/1/2018 7:00,9/30/2018 15:16,7,8,DT,CNA,0,9/30/2018 15:28,Completed,10/1/2018 14:01,16.23,0,0,-0.056685151,0.008333333,0.655555556,Mon,1,0,3,0.012711864,0.304347826,0.51042997,0.572382618,0.001773576,0,0.4
670198,PHL-1,10/1/2018 7:00,9/30/2018 15:16,7,8,DT,CNA,0,9/30/2018 16:35,Completed,10/1/2018 13:58,16.04,0,0,-0.069201995,0.054861111,0.655555556,Mon,1,0,3,0.08368644,0.304347826,0.51042997,0.562247315,0.001773576,0,0.4
670200,PHL-1,10/1/2018 7:00,9/30/2018 15:16,7,8,DT,CNA,0,9/30/2018 15:32,Completed,10/1/2018 14:04,16.05,0,0,-0.068535826,0.011111111,0.655555556,Mon,1,0,3,0.016949152,0.304347826,0.51042997,0.562786734,0.001773576,0,0.4
670202,PHL-1,10/1/2018 9:00,9/30/2018 15:16,9,6,DT,Nurse,1,,Incompleted,10/1/2018 8:47,0,36.88,28.88,-0.061999783,,0.738888889,Mon,1,0,3,0,0.391304348,0.467858663,0.568079184,0.001999031,0,0.4
670204,PHL-1,10/1/2018 9:00,9/30/2018 15:16,9,6,DT,Nurse,1,,Incompleted,10/1/2018 8:47,0,36.78,28.78,-0.065239563,,0.738888889,Mon,1,0,3,0,0.391304348,0.467858663,0.565455827,0.001999031,0,0.4
670222,PHL-2,10/1/2018 7:00,9/30/2018 16:25,7,8,DT,CNA,0,9/30/2018 19:36,Completed,10/1/2018 10:18,17.76,0,0,0.034346847,0.132638889,0.607638889,Mon,1,0,3,0.218285714,0.304347826,0.51042997,0.64609424,0.00164394,0,0.4
670224,PHL-2,10/2/2018 15:00,9/30/2018 16:27,15,8,ET,Nurse,1,,Deleted,10/1/2018 6:34,0,37.78,32.98,0.013042598,0.588194444,1.939583333,Tue,2,0,3,0.303258145,0.652173913,0.51042997,0.628843484,0.005247455,0.166666667,0.4
670246,PHL-1,10/1/2018 9:00,9/30/2018 20:29,9,6,DT,Nurse,1,,Incompleted,10/1/2018 8:47,0,36.96,28.96,-0.059422114,,0.521527778,Mon,1,0,3,0,0.391304348,0.467858663,0.570166408,0.00141097,0,0.4
670248,PHL-1,10/1/2018 9:00,9/30/2018 20:29,9,6,DT,Nurse,1,,Incompleted,10/1/2018 8:47,0,37.08,29.08,-0.055578986,,0.521527778,Mon,1,0,3,0,0.391304348,0.467858663,0.573278316,0.00141097,0,0.4
670250,PHL-1,10/1/2018 15:00,9/30/2018 20:29,15,8,ET,CNA,0,9/30/2018 20:48,Completed,10/1/2018 22:03,15.94,0,0,-0.075909661,0.013194444,0.771527778,Mon,1,0,3,0.01710171,0.652173913,0.51042997,0.556815896,0.002087334,0,0.4
670252,PHL-1,10/1/2018 18:00,9/30/2018 20:29,18,5,ET,CNA,0,9/30/2018 21:53,Incompleted,10/1/2018 19:07,15.86,0,0,-0.081336696,0.058333333,0.896527778,Mon,1,0,3,0.06506584,0.782608696,0.44657301,0.552421446,0.002425515,0,0.4
670254,PHL-1,10/1/2018 15:00,9/30/2018 20:29,15,8,ET,CNA,0,9/30/2018 21:23,Completed,10/1/2018 21:59,15.9,0,0,-0.078616352,0.0375,0.771527778,Mon,1,0,3,0.04860486,0.652173913,0.51042997,0.554624198,0.002087334,0,0.4
670256,PHL-1,10/1/2018 15:00,9/30/2018 20:29,15,8,ET,CNA,0,9/30/2018 20:40,Completed,10/1/2018 22:04,16.16,0,0,-0.061262376,0.007638889,0.771527778,Mon,1,0,3,0.00990099,0.652173913,0.51042997,0.568676287,0.002087334,0,0.4
670258,PHL-1,10/1/2018 9:00,9/30/2018 20:39,9,6,DT,Nurse,1,,Incompleted,10/1/2018 8:47,0,43.41,35.79,0.118218362,,0.514583333,Mon,1,0,3,0,0.391304348,0.467858663,0.714007782,0.001392182,0,0.4
670270,PHL-1,10/1/2018 9:00,9/30/2018 21:42,9,6,DT,Nurse,1,,Incompleted,10/1/2018 8:47,0,44.83,36.57,0.142050298,,0.470833333,Mon,1,0,3,0,0.391304348,0.467858663,0.73330529,0.001273818,0,0.4
670294,PHL-2,10/15/2018 15:00,10/1/2018 4:00,15,8,ET,Nurse,1,,Deleted,10/2/2018 4:03,0,36.22,31.61,-0.029590237,1.002083333,14.45833333,Mon,1,0,3,0.069308357,0.652173913,0.51042997,0.594322267,0.039116368,0,0.4
670298,PHL-1,10/15/2018 7:00,10/1/2018 4:00,7,8,DT,CNA,0,10/1/2018 7:11,Deleted,10/8/2018 6:43,15.67,0,0,-0.09444799,0.132638889,14.125,Mon,1,0,3,0.009390364,0.304347826,0.51042997,0.541804797,0.03821455,0,0.4
670300,PHL-1,10/15/2018 15:00,10/1/2018 4:00,15,8,ET,CNA,0,10/5/2018 17:36,Deleted,10/8/2018 6:44,15.53,0,0,-0.104314231,4.566666667,14.45833333,Mon,1,0,3,0.315850144,0.652173913,0.51042997,0.533815775,0.039116368,0,0.4
670302,PHL-1,10/15/2018 23:00,10/1/2018 4:00,23,8,NT,CNA,0,10/1/2018 14:57,Deleted,10/12/2018 13:00,15.36,0,0,-0.116536458,0.45625,14.79166667,Mon,1,0,3,0.03084507,1,0.51042997,0.523919033,0.040018187,0,0.4
670304,PHL-1,10/15/2018 6:30,10/1/2018 4:00,6,8.5,DT,CNA,0,,Deleted,10/4/2018 11:46,16.42,0,0,-0.044457978,3.323611111,14.10416667,Mon,1,0,3,0.235647464,0.260869565,0.521072797,0.582283365,0.038158186,0,0.4
670314,PHL-1,10/15/2018 23:00,10/1/2018 4:00,23,8,NT,CNA,0,,Deleted,10/2/2018 4:03,15.78,0,0,-0.086818758,1.002083333,14.79166667,Mon,1,0,3,0.067746479,1,0.51042997,0.547982439,0.040018187,0,0.4
670328,PHL-2,10/15/2018 15:00,10/1/2018 4:01,15,8,ET,CNA,0,,Deleted,10/9/2018 4:02,15.31,0,0,-0.120182887,8.000694444,14.45763889,Mon,1,0,3,0.553388731,0.652173913,0.51042997,0.520966399,0.03911449,0,0.4
670332,PHL-2,10/15/2018 14:00,10/1/2018 4:01,14,8,ET,CNA,0,,Deleted,10/2/2018 4:03,15.8,0,0,-0.085443038,1.001388889,14.41597222,Mon,1,0,3,0.069463847,0.608695652,0.51042997,0.549096405,0.039001762,0,0.4
670334,PHL-2,10/15/2018 14:00,10/1/2018 4:01,14,8,ET,CNA,0,10/2/2018 6:22,Deleted,10/9/2018 21:25,15.61,0,0,-0.098654709,1.097916667,14.41597222,Mon,1,0,3,0.076159738,0.608695652,0.51042997,0.538398477,0.039001762,0,0.4
670340,PHL-2,10/7/2018 7:00,10/1/2018 4:01,7,8,DT,Nurse,1,,Deleted,10/4/2018 23:30,0,37.03,28.84,-0.06022629,3.811805556,6.124305556,Sun,7,1,3,0.622406169,0.304347826,0.51042997,0.56951524,0.016569032,1,0.4
670342,PHL-2,10/14/2018 7:00,10/1/2018 4:01,7,8,DT,Nurse,1,,Deleted,10/8/2018 4:02,0,37.03,28.84,-0.06022629,7.000694444,13.12430556,Sun,7,1,3,0.533414466,0.304347826,0.51042997,0.56951524,0.035507216,1,0.4
670362,PHL-2,10/7/2018 6:45,10/1/2018 4:01,6,8.5,DT,Nurse,1,,Deleted,10/3/2018 4:01,0,36.03,28.16,-0.087974852,2,6.113888889,Sun,7,1,3,0.327124035,0.260869565,0.521072797,0.547046311,0.01654085,1,0.4
670364,PHL-2,10/14/2018 6:45,10/1/2018 4:01,6,8.5,DT,Nurse,1,,Deleted,10/8/2018 4:02,0,35.96,28.09,-0.090352939,7.000694444,13.11388889,Sun,7,1,3,0.53383817,0.260869565,0.521072797,0.545120695,0.035479035,1,0.4
670404,PHL-1,10/8/2018 7:00,10/1/2018 4:02,7,8,DT,CNA,0,,Deleted,10/2/2018 13:49,15.59,0,0,-0.100064144,1.407638889,7.123611111,Mon,1,0,3,0.197601872,0.304347826,0.51042997,0.537257211,0.019272608,0,0.4
670406,PHL-1,10/8/2018 15:00,10/1/2018 4:02,15,4,ET,CNA,0,10/4/2018 11:27,Deleted,10/8/2018 11:26,15.67,0,0,-0.09444799,3.309027778,7.456944444,Mon,1,0,3,0.443751164,0.652173913,0.425287356,0.541804797,0.020174427,0,0.4
670408,PHL-1,10/8/2018 15:00,10/1/2018 4:02,15,8,ET,CNA,0,,Deleted,10/5/2018 23:30,15.47,0,0,-0.108597285,4.811111111,7.456944444,Mon,1,0,3,0.645185323,0.652173913,0.51042997,0.530347644,0.020174427,0,0.4
670410,PHL-1,10/8/2018 23:00,10/1/2018 4:02,23,8,NT,CNA,0,10/1/2018 13:54,Deleted,10/1/2018 14:02,15.67,0,0,-0.09444799,0.411111111,7.790277778,Mon,1,0,3,0.05277233,1,0.51042997,0.541804797,0.021076245,0,0.4
670418,PHL-1,10/8/2018 6:30,10/1/2018 4:02,6,8.5,DT,CNA,0,,Deleted,10/5/2018 23:30,16.1,0,0,-0.065217391,4.811111111,7.102777778,Mon,1,0,3,0.677356277,0.260869565,0.521072797,0.565473781,0.019216245,0,0.4
670428,PHL-1,10/8/2018 23:00,10/1/2018 4:02,23,8,NT,CNA,0,,Deleted,10/2/2018 4:02,15.87,0,0,-0.080655325,1,7.790277778,Mon,1,0,3,0.128365127,1,0.51042997,0.552973174,0.021076245,0,0.4
670438,PHL-2,10/8/2018 15:00,10/1/2018 4:02,15,8,ET,CNA,0,,Deleted,10/5/2018 23:30,15.22,0,0,-0.126806833,4.811111111,7.456944444,Mon,1,0,3,0.645185323,0.652173913,0.51042997,0.515602771,0.020174427,0,0.4
670480,PHL-2,10/1/2018 9:00,10/1/2018 4:47,9,7,DT,CNA,0,,Incompleted,10/1/2018 8:47,20.32,0,0,0.156003937,,0.175694444,Mon,1,0,3,0,0.391304348,0.489144317,0.744604013,0.000475333,0,0.4
670486,PHL-1,10/1/2018 8:00,10/1/2018 5:01,8,8,DT,CNA,0,10/1/2018 5:47,Completed,10/1/2018 15:30,18.28,0,0,0.061816193,0.031944444,0.124305556,Mon,1,0,3,0.256983236,0.347826087,0.51042997,0.668337079,0.000336303,0,0.4
670516,PHL-1,10/1/2018 9:30,10/1/2018 7:17,9,7.78,DT,CNA,0,,Incompleted,10/1/2018 9:23,18.45,0,0,0.070460705,,0.092361111,Mon,1,0,3,0,0.391304348,0.505747126,0.675336826,0.000249879,0,0.4
670690,PHL-1,10/1/2018 15:00,10/1/2018 8:10,15,8,ET,CNA,0,,Deleted,10/1/2018 8:37,20.45,0,0,0.161369193,0.01875,0.284722222,Mon,1,0,3,0.065853659,0.652173913,0.51042997,0.748948438,0.000770303,0,0.4
670692,PHL-1,10/3/2018 7:00,10/1/2018 8:10,7,4,DT,Nurse,1,10/1/2018 11:03,Deleted,10/2/2018 20:48,0,37.86,32.37,0.005594394,0.120138889,1.951388889,Wed,3,0,3,0.061565836,0.304347826,0.425287356,0.622812427,0.005279395,0.333333333,0.4
670694,PHL-1,10/3/2018 15:00,10/1/2018 8:10,15,8,ET,CNA,0,10/1/2018 10:37,Completed,10/3/2018 21:58,15.97,0,0,-0.073888541,0.102083333,2.284722222,Wed,3,0,3,0.044680851,0.652173913,0.51042997,0.558452463,0.006181213,0.333333333,0.4
670696,PHL-1,10/3/2018 15:00,10/1/2018 8:10,15,8,ET,Nurse,1,10/1/2018 12:11,Completed,10/3/2018 22:13,0,37.82,32.33,0.00446036,0.167361111,2.284722222,Wed,3,0,3,0.07325228,0.652173913,0.51042997,0.621894162,0.006181213,0.333333333,0.4
670698,PHL-1,10/3/2018 15:00,10/1/2018 8:10,15,4,ET,Nurse,1,10/1/2018 11:37,Deleted,10/3/2018 9:15,0,38,32.51,0.009543246,0.14375,2.284722222,Wed,3,0,3,0.062917933,0.652173913,0.425287356,0.626009943,0.006181213,0.333333333,0.4
670700,PHL-1,10/4/2018 7:00,10/1/2018 8:13,7,8,DT,Nurse,1,10/1/2018 11:02,Completed,10/4/2018 14:46,0,37.86,32.37,0.005594394,0.117361111,2.949305556,Thu,4,0,3,0.039792795,0.304347826,0.51042997,0.622812427,0.007979213,0.5,0.4
670702,PHL-1,10/4/2018 15:00,10/1/2018 8:13,15,8,ET,CNA,0,10/1/2018 10:38,Completed,10/4/2018 22:01,15.89,0,0,-0.079295154,0.100694444,3.282638889,Thu,4,0,3,0.030674846,0.652173913,0.51042997,0.55407455,0.008881031,0.5,0.4
670704,PHL-1,10/4/2018 15:00,10/1/2018 8:13,15,4,ET,CNA,0,10/1/2018 8:56,Deleted,10/4/2018 9:41,16.05,0,0,-0.068535826,0.029861111,3.282638889,Thu,4,0,3,0.009096679,0.652173913,0.425287356,0.562786734,0.008881031,0.5,0.4
670706,PHL-1,10/4/2018 15:00,10/1/2018 8:13,15,4,ET,Nurse,1,10/1/2018 8:53,Deleted,10/3/2018 9:19,0,37.7,32.27,0.001899303,0.027777778,3.282638889,Thu,4,0,3,0.008462027,0.652173913,0.425287356,0.61982039,0.008881031,0.5,0.4
670708,PHL-1,10/5/2018 7:00,10/1/2018 8:16,7,8,DT,CNA,0,10/4/2018 3:21,Completed,10/5/2018 13:57,17.17,0,0,0.001164822,2.795138889,3.947222222,Fri,5,0,3,0.708128079,0.304347826,0.51042997,0.619225656,0.010679032,0.666666667,0.4
670710,PHL-1,10/5/2018 7:00,10/1/2018 8:16,7,8,DT,CNA,0,10/1/2018 8:44,Completed,10/5/2018 14:11,17.41,0,0,0.014933946,0.019444444,3.947222222,Fri,5,0,3,0.004926108,0.304347826,0.51042997,0.630374971,0.010679032,0.666666667,0.4
670712,PHL-1,10/5/2018 7:00,10/1/2018 8:16,7,4,DT,CNA,0,10/1/2018 8:46,Deleted,10/4/2018 16:12,17.26,0,0,0.006373117,0.020833333,3.947222222,Fri,5,0,3,0.005277973,0.304347826,0.425287356,0.623442985,0.010679032,0.666666667,0.4
670714,PHL-1,10/5/2018 7:00,10/1/2018 8:16,7,8,DT,Nurse,1,10/1/2018 11:38,Completed,10/6/2018 12:11,0,37.77,32.28,0.003039176,0.140277778,3.947222222,Fri,5,0,3,0.035538353,0.304347826,0.51042997,0.620743382,0.010679032,0.666666667,0.4
670716,PHL-1,10/5/2018 7:00,10/1/2018 8:16,7,8,DT,Nurse,1,10/1/2018 11:59,Completed,10/5/2018 14:27,0,37.68,32.34,0.002612029,0.154861111,3.947222222,Fri,5,0,3,0.039232935,0.304347826,0.51042997,0.620397507,0.010679032,0.666666667,0.4
670718,PHL-1,10/5/2018 7:00,10/1/2018 8:16,7,8,DT,Nurse,1,10/1/2018 12:12,Completed,10/5/2018 14:03,0,37.41,32.07,-0.005139691,0.163888889,3.947222222,Fri,5,0,3,0.041520056,0.304347826,0.51042997,0.614120683,0.010679032,0.666666667,0.4
670720,PHL-1,10/1/2018 10:17,10/1/2018 8:17,10,8,DT,CNA,0,,Incompleted,10/1/2018 8:52,15.89,0,0,-0.079295154,,0.083333333,Mon,1,0,3,0,0.434782609,0.51042997,0.55407455,0.000225455,0,0.4
670776,PHL-1,10/6/2018 7:00,10/1/2018 8:23,7,4,DT,CNA,0,10/1/2018 8:45,Deleted,10/5/2018 15:43,17.34,0,0,0.010957324,0.015277778,4.942361111,Sat,6,1,3,0.00309119,0.304347826,0.425287356,0.627154969,0.013371335,0.833333333,0.4
670778,PHL-1,10/6/2018 7:00,10/1/2018 8:23,7,8,DT,Nurse,1,10/1/2018 11:39,Completed,10/6/2018 23:26,0,39.65,33.48,0.045027954,0.136111111,4.942361111,Sat,6,1,3,0.027539694,0.304347826,0.51042997,0.654743086,0.013371335,0.833333333,0.4
670780,PHL-1,10/6/2018 7:00,10/1/2018 8:23,7,4,DT,Nurse,1,10/1/2018 12:53,Deleted,10/5/2018 15:45,0,38.1,32.22,0.006867097,0.1875,4.942361111,Sat,6,1,3,0.037937333,0.304347826,0.425287356,0.623842977,0.013371335,0.833333333,0.4
670782,PHL-1,10/6/2018 15:00,10/1/2018 8:23,15,4,ET,CNA,0,10/1/2018 8:44,Deleted,10/5/2018 15:45,19.68,0,0,0.128556911,0.014583333,5.275694444,Sat,6,1,3,0.002764249,0.652173913,0.425287356,0.722379248,0.014273153,0.833333333,0.4
670784,PHL-1,10/6/2018 15:00,10/1/2018 8:23,15,8,ET,CNA,0,10/1/2018 8:33,Completed,10/6/2018 21:59,19.72,0,0,0.130324544,0.006944444,5.275694444,Sat,6,1,3,0.001316309,0.652173913,0.51042997,0.723810559,0.014273153,0.833333333,0.4
670786,PHL-1,10/6/2018 15:00,10/1/2018 8:23,15,8,ET,CNA,0,10/1/2018 8:34,Completed,10/8/2018 5:40,19.69,0,0,0.128999492,0.007638889,5.275694444,Sat,6,1,3,0.00144794,0.652173913,0.51042997,0.72273762,0.014273153,0.833333333,0.4
670788,PHL-1,10/6/2018 15:00,10/1/2018 8:23,15,4,ET,CNA,0,10/1/2018 8:48,Deleted,10/5/2018 15:44,19.59,0,0,0.124553344,0.017361111,5.275694444,Sat,6,1,3,0.003290773,0.652173913,0.425287356,0.719137427,0.014273153,0.833333333,0.4
